CountryName,Measurement,Year,Similarity
Haiti,Food Weight,1972,0.551170212
Honduras,Food Weight,1972,0.504400398
Hungary,Food Weight,1972,0.610891324
Iceland,Food Weight,1972,0.610517338
India,Food Weight,1972,0.660328172
Indonesia,Food Weight,1972,0.45311595
Iran (Islamic Republic of),Food Weight,1972,0.653201063
Ireland,Food Weight,1972,0.614956277
Israel,Food Weight,1972,0.58562014
Italy,Food Weight,1972,0.576590584
Jamaica,Food Weight,1972,0.671639224
Japan,Food Weight,1972,0.669895173
Jordan,Food Weight,1972,0.589624373
Kenya,Food Weight,1972,0.507909012
Kiribati,Food Weight,1972,0.508194309
Kuwait,Food Weight,1972,0.679588923
Lao People's Democratic Republic,Food Weight,1972,0.386315462
Lebanon,Food Weight,1972,0.64250867
Lesotho,Food Weight,1972,0.4929332
Liberia,Food Weight,1972,0.43409509
Libya,Food Weight,1972,0.558106958
Madagascar,Food Weight,1972,0.521018141
Malawi,Food Weight,1972,0.426612618
Malaysia,Food Weight,1972,0.587977377
Maldives,Food Weight,1972,0.505687339
Mali,Food Weight,1972,0.402483937
Malta,Food Weight,1972,0.660389141
Mauritania,Food Weight,1972,0.35966933
Mauritius,Food Weight,1972,0.628816376
Mexico,Food Weight,1972,0.615954499
Mongolia,Food Weight,1972,0.477279785
Morocco,Food Weight,1972,0.624609597
Mozambique,Food Weight,1972,0.409404329
Myanmar,Food Weight,1972,0.408649857
Namibia,Food Weight,1972,0.433431609
Nepal,Food Weight,1972,0.450607786
Netherlands,Food Weight,1972,0.654051523
New Caledonia,Food Weight,1972,0.671930186
New Zealand,Food Weight,1972,0.626936116
Nicaragua,Food Weight,1972,0.510854084
Niger,Food Weight,1972,0.238052187
Nigeria,Food Weight,1972,0.425369785
Norway,Food Weight,1972,0.648151402
Pakistan,Food Weight,1972,0.641798971
Panama,Food Weight,1972,0.635261773
Paraguay,Food Weight,1972,0.543257391
Peru,Food Weight,1972,0.725189897
Philippines,Food Weight,1972,0.612956641
Poland,Food Weight,1972,0.551457015
Portugal,Food Weight,1972,0.630308322
Republic of Korea,Food Weight,1972,0.548575238
Romania,Food Weight,1972,0.619945657
Rwanda,Food Weight,1972,0.333452521
Saint Kitts and Nevis,Food Weight,1972,0.623865748
Saint Lucia,Food Weight,1972,0.542460237
Saint Vincent and the Grenadines,Food Weight,1972,0.574710904
Samoa,Food Weight,1972,0.34923003
Sao Tome and Principe,Food Weight,1972,0.48657008
Saudi Arabia,Food Weight,1972,0.582204074
Senegal,Food Weight,1972,0.497590841
Seychelles,Food Weight,1972,0.626565801
Sierra Leone,Food Weight,1972,0.495773472
Solomon Islands,Food Weight,1972,0.349183358
South Africa,Food Weight,1972,0.644811613
Spain,Food Weight,1972,0.612905616
Sri Lanka,Food Weight,1972,0.502846444
Sudan (former),Food Weight,1972,0.47295448
Suriname,Food Weight,1972,0.619550876
Swaziland,Food Weight,1972,0.39984272
Sweden,Food Weight,1972,0.626723219
Switzerland,Food Weight,1972,0.622174417
Syrian Arab Republic,Food Weight,1972,0.580537267
Thailand,Food Weight,1972,0.490818566
Timor-Leste,Food Weight,1972,0.4766702
Togo,Food Weight,1972,0.363579851
Trinidad and Tobago,Food Weight,1972,0.711318775
Tunisia,Food Weight,1972,0.605538414
Turkey,Food Weight,1972,0.557663385
Uganda,Food Weight,1972,0.350364507
United Arab Emirates,Food Weight,1972,0.619260866
United Kingdom,Food Weight,1972,0.628408405
United Republic of Tanzania,Food Weight,1972,0.460686456
United States of America,Food Weight,1972,0.653154542
Uruguay,Food Weight,1972,0.675596934
USSR,Food Weight,1972,0.584809981
Vanuatu,Food Weight,1972,0.443672573
Venezuela (Bolivarian Republic of),Food Weight,1972,0.623175658
Viet Nam,Food Weight,1972,0.493697974
Yemen,Food Weight,1972,0.491353529
Yugoslav SFR,Food Weight,1972,0.628712542
Zambia,Food Weight,1972,0.449129063
Zimbabwe,Food Weight,1972,0.432460665
Albania,Food Weight,1973,0.615382433
Algeria,Food Weight,1973,0.593781168
Angola,Food Weight,1973,0.438023708
Antigua and Barbuda,Food Weight,1973,0.584334744
Argentina,Food Weight,1973,0.636149032
Australia,Food Weight,1973,0.638315598
Austria,Food Weight,1973,0.610390783
Bahamas,Food Weight,1973,0.6890709
Bangladesh,Food Weight,1973,0.469283344
Barbados,Food Weight,1973,0.701421677
Belgium-Luxembourg,Food Weight,1973,0.604069001
Belize,Food Weight,1973,0.622761169
Benin,Food Weight,1973,0.381214372
Bermuda,Food Weight,1973,0.583747347
Bolivia (Plurinational State of),Food Weight,1973,0.664385607
Botswana,Food Weight,1973,0.430228228
Brazil,Food Weight,1973,0.649457421
Brunei Darussalam,Food Weight,1973,0.656180015
Bulgaria,Food Weight,1973,0.58192796
Burkina Faso,Food Weight,1973,0.322156865
Burundi,Food Weight,1973,0.363512412
Cambodia,Food Weight,1973,0.440128436
Cameroon,Food Weight,1973,0.476720085
Canada,Food Weight,1973,0.6538653
Cape Verde,Food Weight,1973,0.507272613
Central African Republic,Food Weight,1973,0.302342907
Chad,Food Weight,1973,0.346667777
Chile,Food Weight,1973,0.646830197
China,Food Weight,1973,0.50217356
Colombia,Food Weight,1973,0.61643384
Comoros,Food Weight,1973,0.373518335
Congo,Food Weight,1973,0.387444608
Costa Rica,Food Weight,1973,0.630220793
C“te d'Ivoire,Food Weight,1973,0.429549563
Cuba,Food Weight,1973,0.696547631
Cyprus,Food Weight,1973,0.632964839
Czechoslovakia,Food Weight,1973,0.587642694
Democratic People's Republic of Korea,Food Weight,1973,0.593086804
Denmark,Food Weight,1973,0.588859788
Djibouti,Food Weight,1973,0.561645343
Dominica,Food Weight,1973,0.570739335
Dominican Republic,Food Weight,1973,0.551892284
Ecuador,Food Weight,1973,0.635518868
Egypt,Food Weight,1973,0.663175085
El Salvador,Food Weight,1973,0.561723281
Ethiopia PDR,Food Weight,1973,0.399032293
Fiji,Food Weight,1973,0.618287033
Finland,Food Weight,1973,0.59339048
France,Food Weight,1973,0.616725323
French Polynesia,Food Weight,1973,0.699455214
Gabon,Food Weight,1973,0.446240753
Gambia,Food Weight,1973,0.379414563
Germany,Food Weight,1973,0.588074758
Ghana,Food Weight,1973,0.437746783
Greece,Food Weight,1973,0.547687198
Grenada,Food Weight,1973,0.64327898
Guatemala,Food Weight,1973,0.505302781
Guinea,Food Weight,1973,0.463225781
Guinea-Bissau,Food Weight,1973,0.479169336
Guyana,Food Weight,1973,0.622300994
Haiti,Food Weight,1973,0.564531736
Honduras,Food Weight,1973,0.499044597
Hungary,Food Weight,1973,0.612773994
Iceland,Food Weight,1973,0.632723642
India,Food Weight,1973,0.645870852
Indonesia,Food Weight,1973,0.459209102
Iran (Islamic Republic of),Food Weight,1973,0.64694317
Ireland,Food Weight,1973,0.620442151
Israel,Food Weight,1973,0.580808252
Italy,Food Weight,1973,0.57341161
Jamaica,Food Weight,1973,0.678934941
Japan,Food Weight,1973,0.67338881
Jordan,Food Weight,1973,0.597831766
Kenya,Food Weight,1973,0.519469575
Kiribati,Food Weight,1973,0.497708924
Kuwait,Food Weight,1973,0.681263543
Lao People's Democratic Republic,Food Weight,1973,0.377577655
Lebanon,Food Weight,1973,0.673381592
Lesotho,Food Weight,1973,0.488427295
Liberia,Food Weight,1973,0.439236724
Libya,Food Weight,1973,0.514347281
Madagascar,Food Weight,1973,0.515997499
Malawi,Food Weight,1973,0.444114812
Malaysia,Food Weight,1973,0.5775813
Maldives,Food Weight,1973,0.509697138
Mali,Food Weight,1973,0.424037574
Malta,Food Weight,1973,0.667509814
Mauritania,Food Weight,1973,0.391307709
Mauritius,Food Weight,1973,0.639099815
Mexico,Food Weight,1973,0.61837037
Mongolia,Food Weight,1973,0.516002647
Morocco,Food Weight,1973,0.628276047
Mozambique,Food Weight,1973,0.419003966
Myanmar,Food Weight,1973,0.409474531
Namibia,Food Weight,1973,0.432952644
Nepal,Food Weight,1973,0.465505242
Netherlands,Food Weight,1973,0.639761998
New Caledonia,Food Weight,1973,0.677870756
New Zealand,Food Weight,1973,0.631004175
Nicaragua,Food Weight,1973,0.531099409
Niger,Food Weight,1973,0.243397464
Nigeria,Food Weight,1973,0.425174521
Norway,Food Weight,1973,0.655487667
Pakistan,Food Weight,1973,0.633353067
Panama,Food Weight,1973,0.640753249
Paraguay,Food Weight,1973,0.528781564
Peru,Food Weight,1973,0.720787705
Philippines,Food Weight,1973,0.594484109
Poland,Food Weight,1973,0.555248384
Portugal,Food Weight,1973,0.638646065
Republic of Korea,Food Weight,1973,0.546651372
Romania,Food Weight,1973,0.613050306
Rwanda,Food Weight,1973,0.334521705
Saint Kitts and Nevis,Food Weight,1973,0.625827418
Saint Lucia,Food Weight,1973,0.543241332
Saint Vincent and the Grenadines,Food Weight,1973,0.574014606
Samoa,Food Weight,1973,0.350914973
Sao Tome and Principe,Food Weight,1973,0.480541148
Saudi Arabia,Food Weight,1973,0.550633818
Senegal,Food Weight,1973,0.490311319
Seychelles,Food Weight,1973,0.651459274
Sierra Leone,Food Weight,1973,0.494399131
Solomon Islands,Food Weight,1973,0.347160549
South Africa,Food Weight,1973,0.645678796
Spain,Food Weight,1973,0.604502797
Sri Lanka,Food Weight,1973,0.517638922
Sudan (former),Food Weight,1973,0.471802366
Suriname,Food Weight,1973,0.617585425
Swaziland,Food Weight,1973,0.404795543
Sweden,Food Weight,1973,0.630378023
Switzerland,Food Weight,1973,0.620715335
Syrian Arab Republic,Food Weight,1973,0.605882806
Thailand,Food Weight,1973,0.497733593
Timor-Leste,Food Weight,1973,0.480414171
Togo,Food Weight,1973,0.35438088
Trinidad and Tobago,Food Weight,1973,0.719686197
Tunisia,Food Weight,1973,0.590150073
Turkey,Food Weight,1973,0.573286154
Uganda,Food Weight,1973,0.339630219
United Arab Emirates,Food Weight,1973,0.614008602
United Kingdom,Food Weight,1973,0.626855429
United Republic of Tanzania,Food Weight,1973,0.449595641
United States of America,Food Weight,1973,0.651612853
Uruguay,Food Weight,1973,0.671386671
USSR,Food Weight,1973,0.592270123
Vanuatu,Food Weight,1973,0.438209784
Venezuela (Bolivarian Republic of),Food Weight,1973,0.62866264
Viet Nam,Food Weight,1973,0.493845948
Yemen,Food Weight,1973,0.532733958
Yugoslav SFR,Food Weight,1973,0.625711064
Zambia,Food Weight,1973,0.433300998
Zimbabwe,Food Weight,1973,0.436942185
Albania,Food Weight,1974,0.617336861
Algeria,Food Weight,1974,0.595913383
Angola,Food Weight,1974,0.437275599
Antigua and Barbuda,Food Weight,1974,0.575540693
Argentina,Food Weight,1974,0.64162932
Australia,Food Weight,1974,0.634085345
Austria,Food Weight,1974,0.618430798
Bahamas,Food Weight,1974,0.696939254
Bangladesh,Food Weight,1974,0.444151368
Barbados,Food Weight,1974,0.695393971
Belgium-Luxembourg,Food Weight,1974,0.608710544
Belize,Food Weight,1974,0.649372954
Benin,Food Weight,1974,0.386973193
Bermuda,Food Weight,1974,0.591081106
Bolivia (Plurinational State of),Food Weight,1974,0.684279736
Botswana,Food Weight,1974,0.451832465
Brazil,Food Weight,1974,0.653827786
Brunei Darussalam,Food Weight,1974,0.660418499
Bulgaria,Food Weight,1974,0.583178657
Burkina Faso,Food Weight,1974,0.321997784
Burundi,Food Weight,1974,0.372187818
Cambodia,Food Weight,1974,0.442587128
Cameroon,Food Weight,1974,0.476284784
Canada,Food Weight,1974,0.651043573
Cape Verde,Food Weight,1974,0.482282968
Central African Republic,Food Weight,1974,0.307358091
Chad,Food Weight,1974,0.347402471
Chile,Food Weight,1974,0.647683727
China,Food Weight,1974,0.507292713
Colombia,Food Weight,1974,0.620878736
Comoros,Food Weight,1974,0.374458608
Congo,Food Weight,1974,0.39225277
Costa Rica,Food Weight,1974,0.63290422
C“te d'Ivoire,Food Weight,1974,0.427425404
Cuba,Food Weight,1974,0.690926088
Cyprus,Food Weight,1974,0.601327826
Czechoslovakia,Food Weight,1974,0.587097101
Democratic People's Republic of Korea,Food Weight,1974,0.595708938
Denmark,Food Weight,1974,0.591325911
Djibouti,Food Weight,1974,0.55963511
Dominica,Food Weight,1974,0.582083501
Dominican Republic,Food Weight,1974,0.561051637
Ecuador,Food Weight,1974,0.637236081
Egypt,Food Weight,1974,0.663385543
El Salvador,Food Weight,1974,0.557228337
Ethiopia PDR,Food Weight,1974,0.406291625
Fiji,Food Weight,1974,0.609410719
Finland,Food Weight,1974,0.612386135
France,Food Weight,1974,0.618626264
French Polynesia,Food Weight,1974,0.691894133
Gabon,Food Weight,1974,0.480506683
Gambia,Food Weight,1974,0.385385471
Germany,Food Weight,1974,0.590764704
Ghana,Food Weight,1974,0.43401847
Greece,Food Weight,1974,0.542738865
Grenada,Food Weight,1974,0.623490371
Guatemala,Food Weight,1974,0.505950802
Guinea,Food Weight,1974,0.453420579
Guinea-Bissau,Food Weight,1974,0.46650167
Guyana,Food Weight,1974,0.610261938
Haiti,Food Weight,1974,0.566143429
Honduras,Food Weight,1974,0.501052189
Hungary,Food Weight,1974,0.614352903
Iceland,Food Weight,1974,0.625974523
India,Food Weight,1974,0.650510041
Indonesia,Food Weight,1974,0.458392516
Iran (Islamic Republic of),Food Weight,1974,0.656091231
Ireland,Food Weight,1974,0.619205286
Israel,Food Weight,1974,0.593379717
Italy,Food Weight,1974,0.577117727
Jamaica,Food Weight,1974,0.67984347
Japan,Food Weight,1974,0.679250455
Jordan,Food Weight,1974,0.614930952
Kenya,Food Weight,1974,0.516804994
Kiribati,Food Weight,1974,0.481787986
Kuwait,Food Weight,1974,0.681260527
Lao People's Democratic Republic,Food Weight,1974,0.374384342
Lebanon,Food Weight,1974,0.666684313
Lesotho,Food Weight,1974,0.486583781
Liberia,Food Weight,1974,0.439973477
Libya,Food Weight,1974,0.519794163
Madagascar,Food Weight,1974,0.511022061
Malawi,Food Weight,1974,0.44048979
Malaysia,Food Weight,1974,0.566612185
Maldives,Food Weight,1974,0.518179227
Mali,Food Weight,1974,0.429013501
Malta,Food Weight,1974,0.649142074
Mauritania,Food Weight,1974,0.390582799
Mauritius,Food Weight,1974,0.643087794
Mexico,Food Weight,1974,0.621493121
Mongolia,Food Weight,1974,0.489885437
Morocco,Food Weight,1974,0.632249107
Mozambique,Food Weight,1974,0.405021604
Myanmar,Food Weight,1974,0.408325347
Namibia,Food Weight,1974,0.43400733
Nepal,Food Weight,1974,0.47719367
Netherlands,Food Weight,1974,0.649066924
New Caledonia,Food Weight,1974,0.680011362
New Zealand,Food Weight,1974,0.636919788
Nicaragua,Food Weight,1974,0.517798381
Niger,Food Weight,1974,0.250947465
Nigeria,Food Weight,1974,0.411903861
Norway,Food Weight,1974,0.64844254
Pakistan,Food Weight,1974,0.631067333
Panama,Food Weight,1974,0.618557366
Paraguay,Food Weight,1974,0.536509654
Peru,Food Weight,1974,0.722479027
Philippines,Food Weight,1974,0.60491668
Poland,Food Weight,1974,0.559040466
Portugal,Food Weight,1974,0.634101688
Republic of Korea,Food Weight,1974,0.543701565
Romania,Food Weight,1974,0.61492983
Rwanda,Food Weight,1974,0.330067691
Saint Kitts and Nevis,Food Weight,1974,0.599178617
Saint Lucia,Food Weight,1974,0.537911158
Saint Vincent and the Grenadines,Food Weight,1974,0.559612962
Samoa,Food Weight,1974,0.356362619
Sao Tome and Principe,Food Weight,1974,0.443394911
Saudi Arabia,Food Weight,1974,0.560048437
Senegal,Food Weight,1974,0.434091513
Seychelles,Food Weight,1974,0.642553986
Sierra Leone,Food Weight,1974,0.490632818
Solomon Islands,Food Weight,1974,0.347331331
South Africa,Food Weight,1974,0.644971447
Spain,Food Weight,1974,0.597414858
Sri Lanka,Food Weight,1974,0.497642191
Sudan (former),Food Weight,1974,0.468787613
Suriname,Food Weight,1974,0.580093872
Swaziland,Food Weight,1974,0.399046501
Sweden,Food Weight,1974,0.633729074
Switzerland,Food Weight,1974,0.626599836
Syrian Arab Republic,Food Weight,1974,0.553905923
Thailand,Food Weight,1974,0.507112678
Timor-Leste,Food Weight,1974,0.479080306
Togo,Food Weight,1974,0.343273151
Trinidad and Tobago,Food Weight,1974,0.721679421
Tunisia,Food Weight,1974,0.594519268
Turkey,Food Weight,1974,0.569572552
Uganda,Food Weight,1974,0.325649125
United Arab Emirates,Food Weight,1974,0.631088468
United Kingdom,Food Weight,1974,0.625013913
United Republic of Tanzania,Food Weight,1974,0.457668938
United States of America,Food Weight,1974,0.654270205
Uruguay,Food Weight,1974,0.681018884
USSR,Food Weight,1974,0.587641654
Vanuatu,Food Weight,1974,0.447971065
Venezuela (Bolivarian Republic of),Food Weight,1974,0.635200176
Viet Nam,Food Weight,1974,0.50046494
Yemen,Food Weight,1974,0.519593473
Yugoslav SFR,Food Weight,1974,0.629178052
Zambia,Food Weight,1974,0.438378128
Zimbabwe,Food Weight,1974,0.43534813
Albania,Food Weight,1975,0.619505815
Algeria,Food Weight,1975,0.616771187
Angola,Food Weight,1975,0.425390548
Antigua and Barbuda,Food Weight,1975,0.579883867
Argentina,Food Weight,1975,0.648489118
Australia,Food Weight,1975,0.632112318
Austria,Food Weight,1975,0.617821748
Bahamas,Food Weight,1975,0.696171724
Bangladesh,Food Weight,1975,0.450823316
Barbados,Food Weight,1975,0.688996633
Belgium-Luxembourg,Food Weight,1975,0.608675957
Belize,Food Weight,1975,0.617567472
Benin,Food Weight,1975,0.402699315
Bermuda,Food Weight,1975,0.598161073
Bolivia (Plurinational State of),Food Weight,1975,0.681466683
Botswana,Food Weight,1975,0.457230937
Brazil,Food Weight,1975,0.649827395
Brunei Darussalam,Food Weight,1975,0.662194504
Bulgaria,Food Weight,1975,0.580846339
Burkina Faso,Food Weight,1975,0.312725789
Burundi,Food Weight,1975,0.368446681
Cambodia,Food Weight,1975,0.457186047
Cameroon,Food Weight,1975,0.500039429
Canada,Food Weight,1975,0.650744973
Cape Verde,Food Weight,1975,0.466671117
Central African Republic,Food Weight,1975,0.311578868
Chad,Food Weight,1975,0.341052577
Chile,Food Weight,1975,0.645839609
China,Food Weight,1975,0.514728209
Colombia,Food Weight,1975,0.621135612
Comoros,Food Weight,1975,0.364539256
Congo,Food Weight,1975,0.396627953
Costa Rica,Food Weight,1975,0.631659839
C“te d'Ivoire,Food Weight,1975,0.40388305
Cuba,Food Weight,1975,0.707394058
Cyprus,Food Weight,1975,0.57347256
Czechoslovakia,Food Weight,1975,0.596174347
Democratic People's Republic of Korea,Food Weight,1975,0.596762876
Denmark,Food Weight,1975,0.585892103
Djibouti,Food Weight,1975,0.565751306
Dominica,Food Weight,1975,0.560684636
Dominican Republic,Food Weight,1975,0.565059994
Ecuador,Food Weight,1975,0.640004103
Egypt,Food Weight,1975,0.657589086
El Salvador,Food Weight,1975,0.562207792
Ethiopia PDR,Food Weight,1975,0.404238
Fiji,Food Weight,1975,0.610656547
Finland,Food Weight,1975,0.61621446
France,Food Weight,1975,0.619945176
French Polynesia,Food Weight,1975,0.706407538
Gabon,Food Weight,1975,0.506633721
Gambia,Food Weight,1975,0.369968454
Germany,Food Weight,1975,0.587001252
Ghana,Food Weight,1975,0.414721016
Greece,Food Weight,1975,0.542908514
Grenada,Food Weight,1975,0.63152972
Guatemala,Food Weight,1975,0.506757511
Guinea,Food Weight,1975,0.458990837
Guinea-Bissau,Food Weight,1975,0.471385077
Guyana,Food Weight,1975,0.610842128
Haiti,Food Weight,1975,0.563959251
Honduras,Food Weight,1975,0.503728519
Hungary,Food Weight,1975,0.609897318
Iceland,Food Weight,1975,0.624023432
India,Food Weight,1975,0.652414493
Indonesia,Food Weight,1975,0.450778712
Iran (Islamic Republic of),Food Weight,1975,0.675104865
Ireland,Food Weight,1975,0.628888009
Israel,Food Weight,1975,0.616849761
Italy,Food Weight,1975,0.574450212
Jamaica,Food Weight,1975,0.67741693
Japan,Food Weight,1975,0.681533362
Jordan,Food Weight,1975,0.604941344
Kenya,Food Weight,1975,0.508478157
Kiribati,Food Weight,1975,0.492421233
Kuwait,Food Weight,1975,0.693563037
Lao People's Democratic Republic,Food Weight,1975,0.362146081
Lebanon,Food Weight,1975,0.670711447
Lesotho,Food Weight,1975,0.514804289
Liberia,Food Weight,1975,0.445875947
Libya,Food Weight,1975,0.519982927
Madagascar,Food Weight,1975,0.512519586
Malawi,Food Weight,1975,0.445268493
Malaysia,Food Weight,1975,0.568992645
Maldives,Food Weight,1975,0.514017042
Mali,Food Weight,1975,0.415279433
Malta,Food Weight,1975,0.647349023
Mauritania,Food Weight,1975,0.379528888
Mauritius,Food Weight,1975,0.641049101
Mexico,Food Weight,1975,0.61333968
Mongolia,Food Weight,1975,0.496568255
Morocco,Food Weight,1975,0.620078441
Mozambique,Food Weight,1975,0.403198656
Myanmar,Food Weight,1975,0.401060534
Namibia,Food Weight,1975,0.428119563
Nepal,Food Weight,1975,0.483476892
Netherlands,Food Weight,1975,0.642593793
New Caledonia,Food Weight,1975,0.685518791
New Zealand,Food Weight,1975,0.635730422
Nicaragua,Food Weight,1975,0.527850823
Niger,Food Weight,1975,0.254763089
Nigeria,Food Weight,1975,0.423861655
Norway,Food Weight,1975,0.6444257
Pakistan,Food Weight,1975,0.641906035
Panama,Food Weight,1975,0.618927377
Paraguay,Food Weight,1975,0.530453328
Peru,Food Weight,1975,0.737789359
Philippines,Food Weight,1975,0.603431442
Poland,Food Weight,1975,0.558750829
Portugal,Food Weight,1975,0.620783573
Republic of Korea,Food Weight,1975,0.521793954
Romania,Food Weight,1975,0.621575026
Rwanda,Food Weight,1975,0.338400629
Saint Kitts and Nevis,Food Weight,1975,0.606932381
Saint Lucia,Food Weight,1975,0.534549822
Saint Vincent and the Grenadines,Food Weight,1975,0.582741055
Samoa,Food Weight,1975,0.352888716
Sao Tome and Principe,Food Weight,1975,0.429316142
Saudi Arabia,Food Weight,1975,0.597764212
Senegal,Food Weight,1975,0.455134554
Seychelles,Food Weight,1975,0.649707218
Sierra Leone,Food Weight,1975,0.483311198
Solomon Islands,Food Weight,1975,0.339386127
South Africa,Food Weight,1975,0.64593241
Spain,Food Weight,1975,0.59867082
Sri Lanka,Food Weight,1975,0.509751085
Sudan (former),Food Weight,1975,0.464500362
Suriname,Food Weight,1975,0.607873484
Swaziland,Food Weight,1975,0.408946085
Sweden,Food Weight,1975,0.632283703
Switzerland,Food Weight,1975,0.623616154
Syrian Arab Republic,Food Weight,1975,0.548136713
Thailand,Food Weight,1975,0.498974329
Timor-Leste,Food Weight,1975,0.478547407
Togo,Food Weight,1975,0.33967649
Trinidad and Tobago,Food Weight,1975,0.719040139
Tunisia,Food Weight,1975,0.594446481
Turkey,Food Weight,1975,0.5734768
Uganda,Food Weight,1975,0.311690331
United Arab Emirates,Food Weight,1975,0.660625031
United Kingdom,Food Weight,1975,0.626167812
United Republic of Tanzania,Food Weight,1975,0.428554905
United States of America,Food Weight,1975,0.654045094
Uruguay,Food Weight,1975,0.67382991
USSR,Food Weight,1975,0.592316951
Vanuatu,Food Weight,1975,0.42971962
Venezuela (Bolivarian Republic of),Food Weight,1975,0.649797621
Viet Nam,Food Weight,1975,0.484290869
Yemen,Food Weight,1975,0.524142277
Yugoslav SFR,Food Weight,1975,0.633419558
Zambia,Food Weight,1975,0.458129284
Zimbabwe,Food Weight,1975,0.441888496
Albania,Food Weight,1976,0.611197413
Algeria,Food Weight,1976,0.600636948
Angola,Food Weight,1976,0.444603085
Antigua and Barbuda,Food Weight,1976,0.585085148
Argentina,Food Weight,1976,0.640136602
Australia,Food Weight,1976,0.636536378
Austria,Food Weight,1976,0.619455379
Bahamas,Food Weight,1976,0.683139266
Bangladesh,Food Weight,1976,0.42982355
Barbados,Food Weight,1976,0.694158441
Belgium-Luxembourg,Food Weight,1976,0.620891047
Belize,Food Weight,1976,0.660261062
Benin,Food Weight,1976,0.396025275
Bermuda,Food Weight,1976,0.595859151
Bolivia (Plurinational State of),Food Weight,1976,0.694199198
Botswana,Food Weight,1976,0.464511642
Brazil,Food Weight,1976,0.664804955
Brunei Darussalam,Food Weight,1976,0.676599922
Bulgaria,Food Weight,1976,0.581009312
Burkina Faso,Food Weight,1976,0.315822967
Burundi,Food Weight,1976,0.371432626
Cambodia,Food Weight,1976,0.446712544
Cameroon,Food Weight,1976,0.512917893
Canada,Food Weight,1976,0.648317905
Cape Verde,Food Weight,1976,0.469894747
Central African Republic,Food Weight,1976,0.309441042
Chad,Food Weight,1976,0.346328172
Chile,Food Weight,1976,0.639127619
China,Food Weight,1976,0.516311438
Colombia,Food Weight,1976,0.639426124
Comoros,Food Weight,1976,0.364460485
Congo,Food Weight,1976,0.391834772
Costa Rica,Food Weight,1976,0.635665368
C“te d'Ivoire,Food Weight,1976,0.416724011
Cuba,Food Weight,1976,0.697672934
Cyprus,Food Weight,1976,0.594275432
Czechoslovakia,Food Weight,1976,0.599368389
Democratic People's Republic of Korea,Food Weight,1976,0.582364518
Denmark,Food Weight,1976,0.602965465
Djibouti,Food Weight,1976,0.560932094
Dominica,Food Weight,1976,0.531952177
Dominican Republic,Food Weight,1976,0.553086474
Ecuador,Food Weight,1976,0.649068373
Egypt,Food Weight,1976,0.655812889
El Salvador,Food Weight,1976,0.580505464
Ethiopia PDR,Food Weight,1976,0.39461715
Fiji,Food Weight,1976,0.608714788
Finland,Food Weight,1976,0.607046693
France,Food Weight,1976,0.633016488
French Polynesia,Food Weight,1976,0.708884683
Gabon,Food Weight,1976,0.506610947
Gambia,Food Weight,1976,0.407634495
Germany,Food Weight,1976,0.592373663
Ghana,Food Weight,1976,0.417478185
Greece,Food Weight,1976,0.568790496
Grenada,Food Weight,1976,0.63591511
Guatemala,Food Weight,1976,0.511017156
Guinea,Food Weight,1976,0.458541876
Guinea-Bissau,Food Weight,1976,0.47109945
Guyana,Food Weight,1976,0.604374979
Haiti,Food Weight,1976,0.56851323
Honduras,Food Weight,1976,0.499929767
Hungary,Food Weight,1976,0.61057878
Iceland,Food Weight,1976,0.638246107
India,Food Weight,1976,0.633994664
Indonesia,Food Weight,1976,0.440490135
Iran (Islamic Republic of),Food Weight,1976,0.67337755
Ireland,Food Weight,1976,0.643304587
Israel,Food Weight,1976,0.624695096
Italy,Food Weight,1976,0.580524771
Jamaica,Food Weight,1976,0.690027497
Japan,Food Weight,1976,0.684112935
Jordan,Food Weight,1976,0.623732425
Kenya,Food Weight,1976,0.507844819
Kiribati,Food Weight,1976,0.476856559
Kuwait,Food Weight,1976,0.684370563
Lao People's Democratic Republic,Food Weight,1976,0.373796374
Lebanon,Food Weight,1976,0.664632564
Lesotho,Food Weight,1976,0.541620194
Liberia,Food Weight,1976,0.444068805
Libya,Food Weight,1976,0.513738246
Madagascar,Food Weight,1976,0.510859953
Malawi,Food Weight,1976,0.452988902
Malaysia,Food Weight,1976,0.585482051
Maldives,Food Weight,1976,0.502489359
Mali,Food Weight,1976,0.402329285
Malta,Food Weight,1976,0.638494645
Mauritania,Food Weight,1976,0.396065586
Mauritius,Food Weight,1976,0.647285819
Mexico,Food Weight,1976,0.615552711
Mongolia,Food Weight,1976,0.498156868
Morocco,Food Weight,1976,0.623918216
Mozambique,Food Weight,1976,0.404650505
Myanmar,Food Weight,1976,0.405183825
Namibia,Food Weight,1976,0.431934886
Nepal,Food Weight,1976,0.479732295
Netherlands,Food Weight,1976,0.650341353
New Caledonia,Food Weight,1976,0.690800792
New Zealand,Food Weight,1976,0.631699627
Nicaragua,Food Weight,1976,0.531742619
Niger,Food Weight,1976,0.26286526
Nigeria,Food Weight,1976,0.441287357
Norway,Food Weight,1976,0.649748207
Pakistan,Food Weight,1976,0.628154916
Panama,Food Weight,1976,0.62493722
Paraguay,Food Weight,1976,0.537174486
Peru,Food Weight,1976,0.728075982
Philippines,Food Weight,1976,0.613855375
Poland,Food Weight,1976,0.567348147
Portugal,Food Weight,1976,0.628309575
Republic of Korea,Food Weight,1976,0.510810457
Romania,Food Weight,1976,0.612756559
