CountryName,Abbrev,Measurement,Year,Dominance
Ivory Coast,C“te d'Ivoire,Fat,2003,0.59009901
Cuba,Cuba,Fat,2003,0.501754386
Cyprus,Cyprus,Fat,2003,0.212406015
Czech.,Czechoslovakia,Fat,2003,0.339142058
North Korea,Democratic People's Republic of Korea,Fat,2003,0.394849785
Denmark,Denmark,Fat,2003,0.327327327
Djibouti,Djibouti,Fat,2003,0.505780347
Dominica,Dominica,Fat,2003,0.318766067
Dom. Rep.,Dominican Republic,Fat,2003,0.455855856
Ecuador,Ecuador,Fat,2003,0.577878104
Egypt,Egypt,Fat,2003,0.229333333
El Salvador,El Salvador,Fat,2003,0.278735632
Ethiopia,Ethiopia PDR,Fat,2003,0.175464904
Fiji,Fiji,Fat,2003,0.378228782
Finland,Finland,Fat,2003,0.5625
France,France,Fat,2003,0.301145663
Frch. Polyn.,French Polynesia,Fat,2003,0.331632653
Gabon,Gabon,Fat,2003,0.283819629
Gambia,Gambia,Fat,2003,0.283406755
Germany,Germany,Fat,2003,0.22970639
Ghana,Ghana,Fat,2003,0.357357357
Greece,Greece,Fat,2003,0.526255708
Grenada,Grenada,Fat,2003,0.276785714
Guatemala,Guatemala,Fat,2003,0.359459459
Guinea,Guinea,Fat,2003,0.412757974
Guinea-Biss.,Guinea-Bissau,Fat,2003,0.350561798
Guyana,Guyana,Fat,2003,0.643333333
Haiti,Haiti,Fat,2003,0.333333333
Honduras,Honduras,Fat,2003,0.575539568
Hungary,Hungary,Fat,2003,0.511882998
Iceland,Iceland,Fat,2003,0.361256545
India,India,Fat,2003,0.136075949
Indonesia,Indonesia,Fat,2003,0.34256927
Iran,Iran (Islamic Republic of),Fat,2003,0.407862408
Ireland,Ireland,Fat,2003,0.341563786
Israel,Israel,Fat,2003,0.434002112
Italy,Italy,Fat,2003,0.441451991
Jamaica,Jamaica,Fat,2003,0.547131148
Japan,Japan,Fat,2003,0.356190476
Jordan,Jordan,Fat,2003,0.183028286
Kenya,Kenya,Fat,2003,0.490131579
Kiribati,Kiribati,Fat,2003,0.873850197
Kuwait,Kuwait,Fat,2003,0.339705882
Laos,Lao People's Democratic Republic,Fat,2003,0.515923567
Lebanon,Lebanon,Fat,2003,0.3490701
Lesotho,Lesotho,Fat,2003,0.627802691
Liberia,Liberia,Fat,2003,0.740808824
Libya,Libya,Fat,2003,0.442857143
Madagascar,Madagascar,Fat,2003,0.333333333
Malawi,Malawi,Fat,2003,0.436170213
Malaysia,Malaysia,Fat,2003,0.529865125
Maldives,Maldives,Fat,2003,0.59375
Mali,Mali,Fat,2003,0.261964736
Malta,Malta,Fat,2003,0.157360406
Mauritania,Mauritania,Fat,2003,0.396508728
Mauritius,Mauritius,Fat,2003,0.553043478
Mexico,Mexico,Fat,2003,0.280513919
Mongolia,Mongolia,Fat,2003,0.388888889
Morocco,Morocco,Fat,2003,0.387168142
Mozambique,Mozambique,Fat,2003,0.278571429
Myanmar,Myanmar,Fat,2003,0.258953168
Namibia,Namibia,Fat,2003,0.37890625
Nepal,Nepal,Fat,2003,0.1875
Netherlands,Netherlands,Fat,2003,0.360714286
New Caledon.,New Caledonia,Fat,2003,0.286821705
New Zealand,New Zealand,Fat,2003,0.337313433
Nicaragua,Nicaragua,Fat,2003,0.239130435
Niger,Niger,Fat,2003,0.283707865
Nigeria,Nigeria,Fat,2003,0.423875433
Norway,Norway,Fat,2003,0.532727273
Pakistan,Pakistan,Fat,2003,0.455307263
Panama,Panama,Fat,2003,0.547987616
Paraguay,Paraguay,Fat,2003,0.529812606
Peru,Peru,Fat,2003,0.312757202
Philippines,Philippines,Fat,2003,0.390625
Poland,Poland,Fat,2003,0.3975
Portugal,Portugal,Fat,2003,0.250409165
South Korea,Republic of Korea,Fat,2003,0.452241715
Romania,Romania,Fat,2003,0.684665227
Rwanda,Rwanda,Fat,2003,0.194444444
St. Kitts,Saint Kitts and Nevis,Fat,2003,0.306954436
Saint Lucia,Saint Lucia,Fat,2003,0.541484716
St. Vincent,Saint Vincent and the Grenadines,Fat,2003,0.246376812
Samoa,Samoa,Fat,2003,0.802690583
Sao Tome,Sao Tome and Principe,Fat,2003,0.552504039
Saudi Arabia,Saudi Arabia,Fat,2003,0.475165563
Senegal,Senegal,Fat,2003,0.375231054
Seychelles,Seychelles,Fat,2003,0.298591549
Sierra Leone,Sierra Leone,Fat,2003,0.562780269
Solomon Isl.,Solomon Islands,Fat,2003,0.629120879
South Africa,South Africa,Fat,2003,0.38317757
Spain,Spain,Fat,2003,0.390736342
Sri Lanka,Sri Lanka,Fat,2003,0.815864023
Sudan,Sudan (former),Fat,2003,0.304794521
Suriname,Suriname,Fat,2003,0.66004415
Swaziland,Swaziland,Fat,2003,0.256140351
Sweden,Sweden,Fat,2003,0.625506073
Switzerland,Switzerland,Fat,2003,0.260586319
Syria,Syrian Arab Republic,Fat,2003,0.319938176
Thailand,Thailand,Fat,2003,0.25
Timor-Leste,Timor-Leste,Fat,2003,0.291666667
Togo,Togo,Fat,2003,0.398678414
Trin. & Tob.,Trinidad and Tobago,Fat,2003,0.501123596
Tunisia,Tunisia,Fat,2003,0.449230769
Turkey,Turkey,Fat,2003,0.20505618
Uganda,Uganda,Fat,2003,0.218867925
Un. Arab Em.,United Arab Emirates,Fat,2003,0.198645598
UK,United Kingdom,Fat,2003,0.318600368
Tanzania,United Republic of Tanzania,Fat,2003,0.234527687
USA,United States of America,Fat,2003,0.674971687
Uruguay,Uruguay,Fat,2003,0.414141414
USSR,USSR,Fat,2003,0.560619835
Vanuatu,Vanuatu,Fat,2003,0.6448
Venezuela,Venezuela (Bolivarian Republic of),Fat,2003,0.459276018
Vietnam,Viet Nam,Fat,2003,0.274725275
Yemen,Yemen,Fat,2003,0.537790698
Yugoslavia,Yugoslav SFR,Fat,2003,0.483825109
Zambia,Zambia,Fat,2003,0.389090909
Zimbabwe,Zimbabwe,Fat,2003,0.28539823
Albania,Albania,Fat,2004,0.455696203
Algeria,Algeria,Fat,2004,0.266375546
Angola,Angola,Fat,2004,0.319767442
Ant. & Barb.,Antigua and Barbuda,Fat,2004,0.385245902
Argentina,Argentina,Fat,2004,0.681603774
Australia,Australia,Fat,2004,0.311111111
Austria,Austria,Fat,2004,0.350393701
Bahamas,Bahamas,Fat,2004,0.445255474
Bangladesh,Bangladesh,Fat,2004,0.323275862
Barbados,Barbados,Fat,2004,0.537712895
Belg-Lux,Belgium-Luxembourg,Fat,2004,0.173871251
Belize,Belize,Fat,2004,0.263636364
Benin,Benin,Fat,2004,0.34
Bermuda,Bermuda,Fat,2004,0.303867403
Bolivia,Bolivia (Plurinational State of),Fat,2004,0.261627907
Botswana,Botswana,Fat,2004,0.488778055
Brazil,Brazil,Fat,2004,0.67079646
Brunei Dar.,Brunei Darussalam,Fat,2004,0.431411531
Bulgaria,Bulgaria,Fat,2004,0.708015267
Burkina Faso,Burkina Faso,Fat,2004,0.371428571
Burundi,Burundi,Fat,2004,0.22
Cambodia,Cambodia,Fat,2004,0.262569832
Cameroon,Cameroon,Fat,2004,0.388613861
Canada,Canada,Fat,2004,0.50928382
Cape Verde,Cape Verde,Fat,2004,0.336927224
C. Af. Rep,Central African Republic,Fat,2004,0.458752515
Chad,Chad,Fat,2004,0.58778626
Chile,Chile,Fat,2004,0.382022472
China,China,Fat,2004,0.222891566
Colombia,Colombia,Fat,2004,0.453846154
Comoros,Comoros,Fat,2004,0.718487395
Congo,Congo,Fat,2004,0.462585034
Costa Rica,Costa Rica,Fat,2004,0.417910448
Ivory Coast,C“te d'Ivoire,Fat,2004,0.616977226
Cuba,Cuba,Fat,2004,0.583798883
Cyprus,Cyprus,Fat,2004,0.176360225
Czech.,Czechoslovakia,Fat,2004,0.297585324
North Korea,Democratic People's Republic of Korea,Fat,2004,0.404958678
Denmark,Denmark,Fat,2004,0.264534884
Djibouti,Djibouti,Fat,2004,0.505208333
Dominica,Dominica,Fat,2004,0.332439678
Dom. Rep.,Dominican Republic,Fat,2004,0.496563574
Ecuador,Ecuador,Fat,2004,0.565310493
Egypt,Egypt,Fat,2004,0.226519337
El Salvador,El Salvador,Fat,2004,0.319749216
Ethiopia,Ethiopia PDR,Fat,2004,0.198685433
Fiji,Fiji,Fat,2004,0.434027778
Finland,Finland,Fat,2004,0.556756757
France,France,Fat,2004,0.319467554
Frch. Polyn.,French Polynesia,Fat,2004,0.348387097
Gabon,Gabon,Fat,2004,0.297376093
Gambia,Gambia,Fat,2004,0.28038674
Germany,Germany,Fat,2004,0.236486486
Ghana,Ghana,Fat,2004,0.351123596
Greece,Greece,Fat,2004,0.521590909
Grenada,Grenada,Fat,2004,0.291866029
Guatemala,Guatemala,Fat,2004,0.350923483
Guinea,Guinea,Fat,2004,0.413547237
Guinea-Biss.,Guinea-Bissau,Fat,2004,0.346491228
Guyana,Guyana,Fat,2004,0.652866242
Haiti,Haiti,Fat,2004,0.298969072
Honduras,Honduras,Fat,2004,0.597122302
Hungary,Hungary,Fat,2004,0.530357143
Iceland,Iceland,Fat,2004,0.337378641
India,India,Fat,2004,0.165625
Indonesia,Indonesia,Fat,2004,0.334183673
Iran,Iran (Islamic Republic of),Fat,2004,0.391982183
Ireland,Ireland,Fat,2004,0.424901186
Israel,Israel,Fat,2004,0.427666315
Italy,Italy,Fat,2004,0.437641723
Jamaica,Jamaica,Fat,2004,0.497991968
Japan,Japan,Fat,2004,0.385454545
Jordan,Jordan,Fat,2004,0.222818792
Kenya,Kenya,Fat,2004,0.475409836
Kiribati,Kiribati,Fat,2004,0.893530997
Kuwait,Kuwait,Fat,2004,0.261755486
Laos,Lao People's Democratic Republic,Fat,2004,0.503067485
Lebanon,Lebanon,Fat,2004,0.309973046
Lesotho,Lesotho,Fat,2004,0.629464286
Liberia,Liberia,Fat,2004,0.779751332
Libya,Libya,Fat,2004,0.442521632
Madagascar,Madagascar,Fat,2004,0.325443787
Malawi,Malawi,Fat,2004,0.475655431
Malaysia,Malaysia,Fat,2004,0.52165725
Maldives,Maldives,Fat,2004,0.561983471
Mali,Mali,Fat,2004,0.286419753
Malta,Malta,Fat,2004,0.18957346
Mauritania,Mauritania,Fat,2004,0.453302961
Mauritius,Mauritius,Fat,2004,0.552397869
Mexico,Mexico,Fat,2004,0.27348643
Mongolia,Mongolia,Fat,2004,0.394366197
Morocco,Morocco,Fat,2004,0.397701149
Mozambique,Mozambique,Fat,2004,0.254966887
Myanmar,Myanmar,Fat,2004,0.25
Namibia,Namibia,Fat,2004,0.282467532
Nepal,Nepal,Fat,2004,0.180212014
Netherlands,Netherlands,Fat,2004,0.321616872
New Caledon.,New Caledonia,Fat,2004,0.312217195
New Zealand,New Zealand,Fat,2004,0.342618384
Nicaragua,Nicaragua,Fat,2004,0.239067055
Niger,Niger,Fat,2004,0.326589595
Nigeria,Nigeria,Fat,2004,0.416526138
Norway,Norway,Fat,2004,0.246753247
Pakistan,Pakistan,Fat,2004,0.407514451
Panama,Panama,Fat,2004,0.614379085
Paraguay,Paraguay,Fat,2004,0.464864865
Peru,Peru,Fat,2004,0.32231405
Philippines,Philippines,Fat,2004,0.403225806
Poland,Poland,Fat,2004,0.366995074
Portugal,Portugal,Fat,2004,0.24137931
South Korea,Republic of Korea,Fat,2004,0.453211009
Romania,Romania,Fat,2004,0.654292343
Rwanda,Rwanda,Fat,2004,0.288343558
St. Kitts,Saint Kitts and Nevis,Fat,2004,0.298823529
Saint Lucia,Saint Lucia,Fat,2004,0.518018018
St. Vincent,Saint Vincent and the Grenadines,Fat,2004,0.234338747
Samoa,Samoa,Fat,2004,0.80259366
Sao Tome,Sao Tome and Principe,Fat,2004,0.556464812
Saudi Arabia,Saudi Arabia,Fat,2004,0.399635036
Senegal,Senegal,Fat,2004,0.34057971
Seychelles,Seychelles,Fat,2004,0.306282723
Sierra Leone,Sierra Leone,Fat,2004,0.557734205
Solomon Isl.,Solomon Islands,Fat,2004,0.58974359
South Africa,South Africa,Fat,2004,0.331395349
Spain,Spain,Fat,2004,0.379504505
Sri Lanka,Sri Lanka,Fat,2004,0.826923077
Sudan,Sudan (former),Fat,2004,0.287096774
Suriname,Suriname,Fat,2004,0.67114094
Swaziland,Swaziland,Fat,2004,0.247491639
Sweden,Sweden,Fat,2004,0.553231939
Switzerland,Switzerland,Fat,2004,0.238095238
Syria,Syrian Arab Republic,Fat,2004,0.284615385
Thailand,Thailand,Fat,2004,0.246105919
Timor-Leste,Timor-Leste,Fat,2004,0.308641975
Togo,Togo,Fat,2004,0.298947368
Trin. & Tob.,Trinidad and Tobago,Fat,2004,0.488038278
Tunisia,Tunisia,Fat,2004,0.50215208
Turkey,Turkey,Fat,2004,0.213554987
Uganda,Uganda,Fat,2004,0.208754209
Un. Arab Em.,United Arab Emirates,Fat,2004,0.20361991
UK,United Kingdom,Fat,2004,0.408547009
Tanzania,United Republic of Tanzania,Fat,2004,0.188271605
USA,United States of America,Fat,2004,0.640659341
Uruguay,Uruguay,Fat,2004,0.395348837
USSR,USSR,Fat,2004,0.564510268
Vanuatu,Vanuatu,Fat,2004,0.624605678
Venezuela,Venezuela (Bolivarian Republic of),Fat,2004,0.495219885
Vietnam,Viet Nam,Fat,2004,0.255102041
Yemen,Yemen,Fat,2004,0.545706371
Yugoslavia,Yugoslav SFR,Fat,2004,0.46231344
Zambia,Zambia,Fat,2004,0.376237624
Zimbabwe,Zimbabwe,Fat,2004,0.297619048
Albania,Albania,Fat,2005,0.438271605
Algeria,Algeria,Fat,2005,0.328767123
Angola,Angola,Fat,2005,0.317280453
Ant. & Barb.,Antigua and Barbuda,Fat,2005,0.335311573
Argentina,Argentina,Fat,2005,0.668997669
Australia,Australia,Fat,2005,0.324364723
Austria,Austria,Fat,2005,0.242331288
Bahamas,Bahamas,Fat,2005,0.488372093
Bangladesh,Bangladesh,Fat,2005,0.344827586
Barbados,Barbados,Fat,2005,0.523041475
Belg-Lux,Belgium-Luxembourg,Fat,2005,0.177077384
Belize,Belize,Fat,2005,0.24291498
Benin,Benin,Fat,2005,0.3507109
Bermuda,Bermuda,Fat,2005,0.345008757
Bolivia,Bolivia (Plurinational State of),Fat,2005,0.279220779
Botswana,Botswana,Fat,2005,0.45890411
Brazil,Brazil,Fat,2005,0.677816901
Brunei Dar.,Brunei Darussalam,Fat,2005,0.403539823
Bulgaria,Bulgaria,Fat,2005,0.730620155
Burkina Faso,Burkina Faso,Fat,2005,0.279475983
Burundi,Burundi,Fat,2005,0.257425743
Cambodia,Cambodia,Fat,2005,0.265957447
Cameroon,Cameroon,Fat,2005,0.405263158
Canada,Canada,Fat,2005,0.517241379
Cape Verde,Cape Verde,Fat,2005,0.367952522
C. Af. Rep,Central African Republic,Fat,2005,0.492662474
Chad,Chad,Fat,2005,0.599609375
Chile,Chile,Fat,2005,0.402266289
China,China,Fat,2005,0.225146199
Colombia,Colombia,Fat,2005,0.484848485
Comoros,Comoros,Fat,2005,0.719222462
Congo,Congo,Fat,2005,0.4925
Costa Rica,Costa Rica,Fat,2005,0.401656315
Ivory Coast,C“te d'Ivoire,Fat,2005,0.575757576
Cuba,Cuba,Fat,2005,0.595061728
Cyprus,Cyprus,Fat,2005,0.207705193
Czech.,Czechoslovakia,Fat,2005,0.342803772
North Korea,Democratic People's Republic of Korea,Fat,2005,0.448717949
Denmark,Denmark,Fat,2005,0.196721311
Djibouti,Djibouti,Fat,2005,0.440559441
Dominica,Dominica,Fat,2005,0.303867403
Dom. Rep.,Dominican Republic,Fat,2005,0.4609375
Ecuador,Ecuador,Fat,2005,0.563265306
Egypt,Egypt,Fat,2005,0.241935484
El Salvador,El Salvador,Fat,2005,0.282738095
Ethiopia,Ethiopia PDR,Fat,2005,0.210541324
Fiji,Fiji,Fat,2005,0.447602131
Finland,Finland,Fat,2005,0.611979167
France,France,Fat,2005,0.306625578
Frch. Polyn.,French Polynesia,Fat,2005,0.342715232
Gabon,Gabon,Fat,2005,0.294285714
Gambia,Gambia,Fat,2005,0.305595409
Germany,Germany,Fat,2005,0.214285714
Ghana,Ghana,Fat,2005,0.356200528
Greece,Greece,Fat,2005,0.51393534
Grenada,Grenada,Fat,2005,0.27826087
Guatemala,Guatemala,Fat,2005,0.444964871
Guinea,Guinea,Fat,2005,0.442028986
Guinea-Biss.,Guinea-Bissau,Fat,2005,0.333333333
Guyana,Guyana,Fat,2005,0.60960961
Haiti,Haiti,Fat,2005,0.380566802
Honduras,Honduras,Fat,2005,0.607228916
Hungary,Hungary,Fat,2005,0.571428571
Iceland,Iceland,Fat,2005,0.321917808
India,India,Fat,2005,0.174556213
Indonesia,Indonesia,Fat,2005,0.349875931
Iran,Iran (Islamic Republic of),Fat,2005,0.437652812
Ireland,Ireland,Fat,2005,0.3
Israel,Israel,Fat,2005,0.42669363
Italy,Italy,Fat,2005,0.457175926
Jamaica,Jamaica,Fat,2005,0.490981964
Japan,Japan,Fat,2005,0.385036496
Jordan,Jordan,Fat,2005,0.203240059
Kenya,Kenya,Fat,2005,0.465798046
Kiribati,Kiribati,Fat,2005,0.880319149
Kuwait,Kuwait,Fat,2005,0.230889236
Laos,Lao People's Democratic Republic,Fat,2005,0.479532164
Lebanon,Lebanon,Fat,2005,0.341961853
Lesotho,Lesotho,Fat,2005,0.632743363
Liberia,Liberia,Fat,2005,0.741410488
Libya,Libya,Fat,2005,0.460026212
Madagascar,Madagascar,Fat,2005,0.294117647
Malawi,Malawi,Fat,2005,0.468864469
Malaysia,Malaysia,Fat,2005,0.52952381
Maldives,Maldives,Fat,2005,0.514619883
Mali,Mali,Fat,2005,0.300261097
Malta,Malta,Fat,2005,0.194174757
Mauritania,Mauritania,Fat,2005,0.386004515
Mauritius,Mauritius,Fat,2005,0.550675676
Mexico,Mexico,Fat,2005,0.274193548
Mongolia,Mongolia,Fat,2005,0.326848249
Morocco,Morocco,Fat,2005,0.45
Mozambique,Mozambique,Fat,2005,0.231511254
Myanmar,Myanmar,Fat,2005,0.24822695
Namibia,Namibia,Fat,2005,0.320143885
Nepal,Nepal,Fat,2005,0.173611111
Netherlands,Netherlands,Fat,2005,0.226351351
New Caledon.,New Caledonia,Fat,2005,0.344
New Zealand,New Zealand,Fat,2005,0.333333333
Nicaragua,Nicaragua,Fat,2005,0.271317829
Niger,Niger,Fat,2005,0.250746269
Nigeria,Nigeria,Fat,2005,0.418300654
Norway,Norway,Fat,2005,0.339116719
Pakistan,Pakistan,Fat,2005,0.448087432
Panama,Panama,Fat,2005,0.625827815
Paraguay,Paraguay,Fat,2005,0.477695167
Peru,Peru,Fat,2005,0.301960784
Philippines,Philippines,Fat,2005,0.382022472
Poland,Poland,Fat,2005,0.323809524
Portugal,Portugal,Fat,2005,0.221498371
South Korea,Republic of Korea,Fat,2005,0.442990654
Romania,Romania,Fat,2005,0.687242798
Rwanda,Rwanda,Fat,2005,0.25
St. Kitts,Saint Kitts and Nevis,Fat,2005,0.282926829
Saint Lucia,Saint Lucia,Fat,2005,0.512931034
St. Vincent,Saint Vincent and the Grenadines,Fat,2005,0.241626794
Samoa,Samoa,Fat,2005,0.788617886
Sao Tome,Sao Tome and Principe,Fat,2005,0.52507837
Saudi Arabia,Saudi Arabia,Fat,2005,0.407801418
Senegal,Senegal,Fat,2005,0.381118881
Seychelles,Seychelles,Fat,2005,0.30183727
Sierra Leone,Sierra Leone,Fat,2005,0.549356223
Solomon Isl.,Solomon Islands,Fat,2005,0.630498534
South Africa,South Africa,Fat,2005,0.307251908
Spain,Spain,Fat,2005,0.380090498
Sri Lanka,Sri Lanka,Fat,2005,0.818181818
Sudan,Sudan (former),Fat,2005,0.242214533
Suriname,Suriname,Fat,2005,0.669642857
Swaziland,Swaziland,Fat,2005,0.251552795
Sweden,Sweden,Fat,2005,0.33269962
Switzerland,Switzerland,Fat,2005,0.232786885
Syria,Syrian Arab Republic,Fat,2005,0.238719068
Thailand,Thailand,Fat,2005,0.22005571
Timor-Leste,Timor-Leste,Fat,2005,0.317460317
Togo,Togo,Fat,2005,0.304904051
Trin. & Tob.,Trinidad and Tobago,Fat,2005,0.476525822
Tunisia,Tunisia,Fat,2005,0.472580645
Turkey,Turkey,Fat,2005,0.212005109
Uganda,Uganda,Fat,2005,0.199386503
Un. Arab Em.,United Arab Emirates,Fat,2005,0.193473193
UK,United Kingdom,Fat,2005,0.423469388
Tanzania,United Republic of Tanzania,Fat,2005,0.257971014
USA,United States of America,Fat,2005,0.591334895
Uruguay,Uruguay,Fat,2005,0.386885246
USSR,USSR,Fat,2005,0.561205574
Vanuatu,Vanuatu,Fat,2005,0.632329635
Venezuela,Venezuela (Bolivarian Republic of),Fat,2005,0.489177489
Vietnam,Viet Nam,Fat,2005,0.25
Yemen,Yemen,Fat,2005,0.52367688
Yugoslavia,Yugoslav SFR,Fat,2005,0.485717558
Zambia,Zambia,Fat,2005,0.36971831
Zimbabwe,Zimbabwe,Fat,2005,0.308411215
Albania,Albania,Fat,2006,0.424698795
Algeria,Algeria,Fat,2006,0.331313131
Angola,Angola,Fat,2006,0.317142857
Ant. & Barb.,Antigua and Barbuda,Fat,2006,0.363372093
Argentina,Argentina,Fat,2006,0.68321513
Australia,Australia,Fat,2006,0.262948207
Austria,Austria,Fat,2006,0.390025575
Bahamas,Bahamas,Fat,2006,0.501683502
Bangladesh,Bangladesh,Fat,2006,0.321138211
Barbados,Barbados,Fat,2006,0.489361702
Belg-Lux,Belgium-Luxembourg,Fat,2006,0.171223853
Belize,Belize,Fat,2006,0.215547703
Benin,Benin,Fat,2006,0.327027027
Bermuda,Bermuda,Fat,2006,0.288848263
Bolivia,Bolivia (Plurinational State of),Fat,2006,0.290780142
Botswana,Botswana,Fat,2006,0.555555556
Brazil,Brazil,Fat,2006,0.661458333
Brunei Dar.,Brunei Darussalam,Fat,2006,0.43083004
Bulgaria,Bulgaria,Fat,2006,0.704198473
Burkina Faso,Burkina Faso,Fat,2006,0.255863539
Burundi,Burundi,Fat,2006,0.347107438
Cambodia,Cambodia,Fat,2006,0.248756219
Cameroon,Cameroon,Fat,2006,0.417789757
Canada,Canada,Fat,2006,0.531662269
Cape Verde,Cape Verde,Fat,2006,0.357988166
C. Af. Rep,Central African Republic,Fat,2006,0.474120083
Chad,Chad,Fat,2006,0.62244898
Chile,Chile,Fat,2006,0.358166189
China,China,Fat,2006,0.230337079
Colombia,Colombia,Fat,2006,0.486352357
Comoros,Comoros,Fat,2006,0.706498952
Congo,Congo,Fat,2006,0.591224018
Costa Rica,Costa Rica,Fat,2006,0.377952756
Ivory Coast,C“te d'Ivoire,Fat,2006,0.621338912
Cuba,Cuba,Fat,2006,0.639896373
Cyprus,Cyprus,Fat,2006,0.214611872
Czech.,Czechoslovakia,Fat,2006,0.301719765
North Korea,Democratic People's Republic of Korea,Fat,2006,0.478070175
Denmark,Denmark,Fat,2006,0.190163934
Djibouti,Djibouti,Fat,2006,0.435164835
Dominica,Dominica,Fat,2006,0.354285714
Dom. Rep.,Dominican Republic,Fat,2006,0.439363817
Ecuador,Ecuador,Fat,2006,0.564377682
Egypt,Egypt,Fat,2006,0.223140496
El Salvador,El Salvador,Fat,2006,0.250728863
Ethiopia,Ethiopia PDR,Fat,2006,0.173873598
Fiji,Fiji,Fat,2006,0.45862069
Finland,Finland,Fat,2006,0.484375
France,France,Fat,2006,0.332335329
Frch. Polyn.,French Polynesia,Fat,2006,0.337662338
Gabon,Gabon,Fat,2006,0.269754768
Gambia,Gambia,Fat,2006,0.304700162
Germany,Germany,Fat,2006,0.224919094
Ghana,Ghana,Fat,2006,0.41686747
Greece,Greece,Fat,2006,0.494915254
Grenada,Grenada,Fat,2006,0.269547325
Guatemala,Guatemala,Fat,2006,0.4025
Guinea,Guinea,Fat,2006,0.455673759
Guinea-Biss.,Guinea-Bissau,Fat,2006,0.358369099
Guyana,Guyana,Fat,2006,0.568571429
Haiti,Haiti,Fat,2006,0.404181185
Honduras,Honduras,Fat,2006,0.596244131
Hungary,Hungary,Fat,2006,0.540192926
Iceland,Iceland,Fat,2006,0.324263039
India,India,Fat,2006,0.189504373
Indonesia,Indonesia,Fat,2006,0.355555556
Iran,Iran (Islamic Republic of),Fat,2006,0.427536232
Ireland,Ireland,Fat,2006,0.331384016
Israel,Israel,Fat,2006,0.418300654
Italy,Italy,Fat,2006,0.448
Jamaica,Jamaica,Fat,2006,0.479452055
Japan,Japan,Fat,2006,0.379310345
Jordan,Jordan,Fat,2006,0.215859031
Kenya,Kenya,Fat,2006,0.454248366
Kiribati,Kiribati,Fat,2006,0.867014342
Kuwait,Kuwait,Fat,2006,0.269819193
Laos,Lao People's Democratic Republic,Fat,2006,0.448648649
Lebanon,Lebanon,Fat,2006,0.335978836
Lesotho,Lesotho,Fat,2006,0.65437788
Liberia,Liberia,Fat,2006,0.753937008
Libya,Libya,Fat,2006,0.475994513
Madagascar,Madagascar,Fat,2006,0.340782123
Malawi,Malawi,Fat,2006,0.454225352
Malaysia,Malaysia,Fat,2006,0.526213592
Maldives,Maldives,Fat,2006,0.432748538
Mali,Mali,Fat,2006,0.293367347
Malta,Malta,Fat,2006,0.177242888
Mauritania,Mauritania,Fat,2006,0.510022272
Mauritius,Mauritius,Fat,2006,0.543001686
Mexico,Mexico,Fat,2006,0.271578947
Mongolia,Mongolia,Fat,2006,0.333333333
Morocco,Morocco,Fat,2006,0.383747178
Mozambique,Mozambique,Fat,2006,0.230519481
Myanmar,Myanmar,Fat,2006,0.244343891
Namibia,Namibia,Fat,2006,0.275092937
Nepal,Nepal,Fat,2006,0.189090909
Netherlands,Netherlands,Fat,2006,0.305227656
New Caledon.,New Caledonia,Fat,2006,0.307573416
New Zealand,New Zealand,Fat,2006,0.240641711
Nicaragua,Nicaragua,Fat,2006,0.247474747
Niger,Niger,Fat,2006,0.249211356
Nigeria,Nigeria,Fat,2006,0.404186795
Norway,Norway,Fat,2006,0.22965642
Pakistan,Pakistan,Fat,2006,0.470430108
Panama,Panama,Fat,2006,0.592948718
Paraguay,Paraguay,Fat,2006,0.471766849
Peru,Peru,Fat,2006,0.307086614
Philippines,Philippines,Fat,2006,0.35326087
Poland,Poland,Fat,2006,0.271393643
Portugal,Portugal,Fat,2006,0.220779221
South Korea,Republic of Korea,Fat,2006,0.442804428
Romania,Romania,Fat,2006,0.687378641
Rwanda,Rwanda,Fat,2006,0.296703297
St. Kitts,Saint Kitts and Nevis,Fat,2006,0.279236277
Saint Lucia,Saint Lucia,Fat,2006,0.484732824
St. Vincent,Saint Vincent and the Grenadines,Fat,2006,0.247596154
Samoa,Samoa,Fat,2006,0.809150327
Sao Tome,Sao Tome and Principe,Fat,2006,0.554347826
Saudi Arabia,Saudi Arabia,Fat,2006,0.414335664
Senegal,Senegal,Fat,2006,0.410122164
Seychelles,Seychelles,Fat,2006,0.356756757
Sierra Leone,Sierra Leone,Fat,2006,0.596385542
Solomon Isl.,Solomon Islands,Fat,2006,0.521505376
South Africa,South Africa,Fat,2006,0.272373541
Spain,Spain,Fat,2006,0.400681044
Sri Lanka,Sri Lanka,Fat,2006,0.818428184
Sudan,Sudan (former),Fat,2006,0.248251748
Suriname,Suriname,Fat,2006,0.666666667
Swaziland,Swaziland,Fat,2006,0.244827586
Sweden,Sweden,Fat,2006,0.367112811
Switzerland,Switzerland,Fat,2006,0.247692308
Syria,Syrian Arab Republic,Fat,2006,0.269819193
Thailand,Thailand,Fat,2006,0.243506494
Timor-Leste,Timor-Leste,Fat,2006,0.326693227
Togo,Togo,Fat,2006,0.347126437
Trin. & Tob.,Trinidad and Tobago,Fat,2006,0.461893764
Tunisia,Tunisia,Fat,2006,0.49
Turkey,Turkey,Fat,2006,0.209215442
Uganda,Uganda,Fat,2006,0.198795181
Un. Arab Em.,United Arab Emirates,Fat,2006,0.197560976
UK,United Kingdom,Fat,2006,0.357758621
Tanzania,United Republic of Tanzania,Fat,2006,0.270588235
